Sample	GeneID	Coverage	m6A_Site	ModFreq
HepG2	ENSG00000165732	58	68984803	0.034482758620689655
HepG2	ENSG00000100644	25	61695701	0.16
HepG2	ENSG00000100644	25	61740908	0.12
HepG2	ENSG00000100644	25	61747116	0.32
HepG2	ENSG00000116863	68	36093204	0.36764705882352944
HepG2	ENSG00000116863	68	36093564	0.16176470588235295
HepG2	ENSG00000116863	68	36093699	0.08823529411764706
HepG2	ENSG00000133393	65	15865943	0.03076923076923077
HepG2	ENSG00000060491	41	62813097	0.2926829268292683
HepG2	ENSG00000060491	41	62812379	0.21951219512195122
HepG2	ENSG00000196497	52	24180344	0.15384615384615385
HepG2	ENSG00000125733	45	6751277	0.044444444444444446
HepG2	ENSG00000166411	33	78169264	0.09090909090909091
HepG2	ENSG00000166411	33	78169046	0.12121212121212122
HepG2	ENSG00000167173	2	75208118	0.5
HepG2	ENSG00000167173	2	75208468	0.5
HepG2	ENSG00000167173	2	75211313	0.5
HepG2	ENSG00000141504	38	7626547	0.15789473684210525
HepG2	ENSG00000141504	38	7626380	0.10526315789473684
HepG2	ENSG00000134453	48	6115673	0.20833333333333334
HepG2	ENSG00000146007	47	140705794	0.10638297872340426
HepG2	ENSG00000146535	37	2728718	0.13513513513513514
HepG2	ENSG00000146535	37	2730742	0.02702702702702703
HepG2	ENSG00000146535	37	2731125	0.2702702702702703
HepG2	ENSG00000146535	37	2731380	0.08108108108108109
HepG2	ENSG00000146535	37	2728861	0.3783783783783784
HepG2	ENSG00000146535	37	2731008	0.13513513513513514
HepG2	ENSG00000146535	37	2731431	0.13513513513513514
HepG2	ENSG00000146535	37	2730053	0.08108108108108109
HepG2	ENSG00000106636	40	44213143	0.025
HepG2	ENSG00000244045	20	28361336	0.1
HepG2	ENSG00000112308	3	24705863	0.3333333333333333
HepG2	ENSG00000104613	52	19851693	0.07692307692307693
HepG2	ENSG00000135506	163	57720956	0.4233128834355828
HepG2	ENSG00000135506	163	57721031	0.17177914110429449
HepG2	ENSG00000132286	67	6482282	0.23880597014925373
HepG2	ENSG00000132286	67	6482257	0.07462686567164178
HepG2	ENSG00000132286	67	6482273	0.029850746268656716
HepG2	ENSG00000132286	67	6483209	0.014925373134328358
HepG2	ENSG00000147471	35	37779178	0.08571428571428572
HepG2	ENSG00000147471	35	37779142	0.05714285714285714
HepG2	ENSG00000161904	57	33772663	0.3508771929824561
HepG2	ENSG00000161904	57	33772614	0.15789473684210525
HepG2	ENSG00000127054	54	1311788	0.1111111111111111
HepG2	ENSG00000174915	18	491030	0.16666666666666666
HepG2	ENSG00000174915	18	491232	0.1111111111111111
HepG2	ENSG00000168615	36	39103826	0.05555555555555555
HepG2	ENSG00000134574	22	47238999	0.045454545454545456
HepG2	ENSG00000163728	49	180610376	0.02040816326530612
HepG2	ENSG00000124217	21	50960466	0.09523809523809523
HepG2	ENSG00000124217	21	50959180	0.14285714285714285
HepG2	ENSG00000124217	21	50959930	0.19047619047619047
HepG2	ENSG00000124217	21	50959774	0.23809523809523808
HepG2	ENSG00000124217	21	50960349	0.09523809523809523
HepG2	ENSG00000165506	80	49633332	0.2375
HepG2	ENSG00000165506	80	49625525	0.1875
HepG2	ENSG00000165506	80	49633834	0.1875
HepG2	ENSG00000165506	80	49633456	0.0375
HepG2	ENSG00000189376	65	123231483	0.13846153846153847
HepG2	ENSG00000189376	65	123231337	0.09230769230769231
HepG2	ENSG00000106993	20	4706342	0.15
HepG2	ENSG00000106993	20	4706102	0.05
HepG2	ENSG00000115539	43	100571629	0.09302325581395349
HepG2	ENSG00000120694	19	31137328	0.2631578947368421
HepG2	ENSG00000106049	45	27525668	0.17777777777777778
HepG2	ENSG00000106049	45	27526260	0.08888888888888889
HepG2	ENSG00000106049	45	27526194	0.06666666666666667
HepG2	ENSG00000177963	32	209926	0.15625
HepG2	ENSG00000177963	32	214400	0.09375
HepG2	ENSG00000177963	32	214537	0.15625
HepG2	ENSG00000177963	32	214381	0.21875
HepG2	ENSG00000177963	32	209975	0.03125
HepG2	ENSG00000157349	50	70333727	0.26
HepG2	ENSG00000157349	50	70329342	0.08
HepG2	ENSG00000092531	20	42532309	0.05
HepG2	ENSG00000145782	34	115831641	0.20588235294117646
HepG2	ENSG00000145782	34	115837679	0.08823529411764706
HepG2	ENSG00000145782	34	115831716	0.058823529411764705
HepG2	ENSG00000145782	34	115831512	0.08823529411764706
HepG2	ENSG00000145782	34	115841490	0.058823529411764705
HepG2	ENSG00000123353	50	55820449	0.06
HepG2	ENSG00000080819	28	98580696	0.17857142857142858
HepG2	ENSG00000080819	28	98580425	0.03571428571428571
HepG2	ENSG00000117543	48	100990414	0.4583333333333333
HepG2	ENSG00000117543	48	100990535	0.125
HepG2	ENSG00000116237	47	6224723	0.44680851063829785
HepG2	ENSG00000116237	47	6224741	0.46808510638297873
HepG2	ENSG00000116237	47	6223886	0.2978723404255319
HepG2	ENSG00000116237	47	6225087	0.14893617021276595
HepG2	ENSG00000116237	47	6223668	0.0425531914893617
HepG2	ENSG00000116237	47	6225029	0.0425531914893617
HepG2	ENSG00000129514	49	37591537	0.2857142857142857
HepG2	ENSG00000129514	49	37591777	0.02040816326530612
HepG2	ENSG00000129514	49	37592179	0.4489795918367347
HepG2	ENSG00000129514	49	37591356	0.32653061224489793
HepG2	ENSG00000129514	49	37591612	0.14285714285714285
HepG2	ENSG00000129514	49	37592038	0.2653061224489796
HepG2	ENSG00000129514	49	37590713	0.12244897959183673
HepG2	ENSG00000129514	49	37591897	0.1836734693877551
HepG2	ENSG00000129514	49	37591200	0.20408163265306123
HepG2	ENSG00000129514	49	37590011	0.1836734693877551
HepG2	ENSG00000100938	104	24239164	0.057692307692307696
HepG2	ENSG00000100938	104	24239033	0.09615384615384616
HepG2	ENSG00000267100	8	10653430	0.25
HepG2	ENSG00000120708	23	136063294	0.34782608695652173
HepG2	ENSG00000164091	27	52257299	0.4444444444444444
HepG2	ENSG00000164091	27	52257220	0.25925925925925924
HepG2	ENSG00000164091	27	52256917	0.037037037037037035
HepG2	ENSG00000164091	27	52257283	0.18518518518518517
HepG2	ENSG00000182326	78	7070565	0.08974358974358974
HepG2	ENSG00000182326	78	7070647	0.19230769230769232
HepG2	ENSG00000182326	78	7070210	0.14102564102564102
HepG2	ENSG00000182326	78	7070279	0.10256410256410256
HepG2	ENSG00000148572	43	63154339	0.16279069767441862
HepG2	ENSG00000148572	43	63154118	0.3488372093023256
HepG2	ENSG00000148572	43	63154365	0.16279069767441862
HepG2	ENSG00000148572	43	63153969	0.06976744186046512
HepG2	ENSG00000101412	46	33676877	0.021739130434782608
HepG2	ENSG00000065154	44	124398059	0.022727272727272728
HepG2	ENSG00000170445	33	140674224	0.2727272727272727
HepG2	ENSG00000245532	5	65424590	0.2
HepG2	ENSG00000141756	34	41822474	0.20588235294117646
HepG2	ENSG00000141756	34	41820404	0.11764705882352941
HepG2	ENSG00000164251	42	76834298	0.023809523809523808
HepG2	ENSG00000164251	42	76834894	0.14285714285714285
HepG2	ENSG00000164251	42	76834108	0.14285714285714285
HepG2	ENSG00000164251	42	76834095	0.11904761904761904
HepG2	ENSG00000164251	42	76834701	0.047619047619047616
HepG2	ENSG00000163528	35	14112845	0.17142857142857143
HepG2	ENSG00000163528	35	14113059	0.17142857142857143
HepG2	ENSG00000163528	35	14112300	0.08571428571428572
HepG2	ENSG00000130159	44	11506137	0.29545454545454547
HepG2	ENSG00000157110	17	30571736	0.058823529411764705
HepG2	ENSG00000157110	17	30572071	0.058823529411764705
HepG2	ENSG00000275700	52	36952935	0.019230769230769232
HepG2	ENSG00000125611	47	112589026	0.1276595744680851
HepG2	ENSG00000125611	47	112589009	0.1702127659574468
HepG2	ENSG00000166855	55	65150629	0.2727272727272727
HepG2	ENSG00000108559	55	5416590	0.09090909090909091
HepG2	ENSG00000108559	55	5419561	0.10909090909090909
HepG2	ENSG00000170876	26	14141901	0.3076923076923077
HepG2	ENSG00000170876	26	14142077	0.2692307692307692
HepG2	ENSG00000170876	26	14142302	0.19230769230769232
HepG2	ENSG00000170876	26	14142590	0.11538461538461539
HepG2	ENSG00000170876	26	14142405	0.11538461538461539
HepG2	ENSG00000170876	26	14135193	0.038461538461538464
HepG2	ENSG00000122378	67	80432076	0.05970149253731343
HepG2	ENSG00000122378	67	80432282	0.13432835820895522
HepG2	ENSG00000122378	67	80432135	0.1791044776119403
HepG2	ENSG00000122378	67	80432627	0.07462686567164178
HepG2	ENSG00000100982	63	45947807	0.1111111111111111
HepG2	ENSG00000100982	63	45947798	0.2222222222222222
HepG2	ENSG00000100982	63	45947709	0.09523809523809523
HepG2	ENSG00000101290	41	5191077	0.07317073170731707
HepG2	ENSG00000116791	41	74705884	0.0975609756097561
HepG2	ENSG00000175573	76	65917162	0.11842105263157894
HepG2	ENSG00000175573	76	65917355	0.039473684210526314
HepG2	ENSG00000175573	76	65918111	0.25
HepG2	ENSG00000175573	76	65916946	0.02631578947368421
HepG2	ENSG00000204304	24	32184877	0.08333333333333333
HepG2	ENSG00000204304	24	32185257	0.08333333333333333
HepG2	ENSG00000204304	24	32186243	0.16666666666666666
HepG2	ENSG00000124787	58	4995127	0.06896551724137931
HepG2	ENSG00000139168	24	42312869	0.16666666666666666
HepG2	ENSG00000171492	46	89934434	0.30434782608695654
HepG2	ENSG00000171492	46	89935362	0.3695652173913043
HepG2	ENSG00000171492	46	89934656	0.15217391304347827
HepG2	ENSG00000171492	46	89934808	0.13043478260869565
HepG2	ENSG00000171492	46	89935403	0.1956521739130435
HepG2	ENSG00000171492	46	89933372	0.021739130434782608
HepG2	ENSG00000171492	46	89935500	0.06521739130434782
HepG2	ENSG00000115718	23	127428991	0.17391304347826086
HepG2	ENSG00000081307	12	132676887	0.08333333333333333
HepG2	ENSG00000081307	12	132676534	0.08333333333333333
HepG2	ENSG00000182287	29	15827138	0.034482758620689655
HepG2	ENSG00000182287	29	15827334	0.034482758620689655
HepG2	ENSG00000159479	46	43386150	0.06521739130434782
HepG2	ENSG00000115884	57	20201129	0.05263157894736842
HepG2	ENSG00000115884	57	20202425	0.19298245614035087
HepG2	ENSG00000115884	57	20202570	0.03508771929824561
HepG2	ENSG00000115884	57	20201808	0.07017543859649122
HepG2	ENSG00000115884	57	20201437	0.14035087719298245
HepG2	ENSG00000115884	57	20201830	0.17543859649122806
HepG2	ENSG00000115884	57	20202005	0.05263157894736842
HepG2	ENSG00000167693	43	800741	0.23255813953488372
HepG2	ENSG00000167693	43	800220	0.11627906976744186
HepG2	ENSG00000167693	43	800874	0.023255813953488372
HepG2	ENSG00000167693	43	799350	0.023255813953488372
HepG2	ENSG00000167693	43	800279	0.046511627906976744
HepG2	ENSG00000238227	23	136115267	0.13043478260869565
HepG2	ENSG00000238227	23	136116148	0.2608695652173913
HepG2	ENSG00000238227	23	136116021	0.043478260869565216
HepG2	ENSG00000238227	23	136116118	0.043478260869565216
HepG2	ENSG00000238227	23	136116336	0.043478260869565216
HepG2	ENSG00000238227	23	136116289	0.043478260869565216
HepG2	ENSG00000238227	23	136116581	0.08695652173913043
HepG2	ENSG00000244005	50	35669264	0.3
HepG2	ENSG00000244005	50	35669369	0.38
HepG2	ENSG00000244005	50	35669138	0.06
HepG2	ENSG00000244005	50	35669394	0.16
HepG2	ENSG00000130165	43	11553262	0.06976744186046512
HepG2	ENSG00000130165	43	11553356	0.046511627906976744
HepG2	ENSG00000100665	48	94569772	0.22916666666666666
HepG2	ENSG00000100665	48	94563524	0.16666666666666666
HepG2	ENSG00000100665	48	94563521	0.0625
HepG2	ENSG00000165006	47	34241592	0.2553191489361702
HepG2	ENSG00000165006	47	34241615	0.06382978723404255
HepG2	ENSG00000165006	47	34241344	0.02127659574468085
HepG2	ENSG00000126249	69	34409299	0.10144927536231885
HepG2	ENSG00000126249	69	34409423	0.17391304347826086
HepG2	ENSG00000126249	69	34409462	0.14492753623188406
HepG2	ENSG00000137193	14	37171207	0.07142857142857142
HepG2	ENSG00000137193	14	37174354	0.14285714285714285
HepG2	ENSG00000178537	33	48857570	0.18181818181818182
HepG2	ENSG00000178537	33	48857580	0.12121212121212122
HepG2	ENSG00000178537	33	48857224	0.21212121212121213
HepG2	ENSG00000178537	33	48857166	0.06060606060606061
HepG2	ENSG00000177951	37	204662	0.16216216216216217
HepG2	ENSG00000177951	37	205100	0.40540540540540543
HepG2	ENSG00000177951	37	204932	0.32432432432432434
HepG2	ENSG00000177951	37	203063	0.32432432432432434
HepG2	ENSG00000177951	37	205226	0.05405405405405406
HepG2	ENSG00000177951	37	204251	0.02702702702702703
HepG2	ENSG00000177951	37	205468	0.08108108108108109
HepG2	ENSG00000063046	27	53040445	0.037037037037037035
HepG2	ENSG00000177106	63	727572	0.07936507936507936
HepG2	ENSG00000177106	63	727651	0.06349206349206349
HepG2	ENSG00000077942	77	45563172	0.09090909090909091
HepG2	ENSG00000154978	19	55472083	0.5263157894736842
HepG2	ENSG00000154978	19	55472559	0.10526315789473684
HepG2	ENSG00000154978	19	55471367	0.10526315789473684
HepG2	ENSG00000154978	19	55472124	0.15789473684210525
HepG2	ENSG00000154978	19	55472557	0.05263157894736842
HepG2	ENSG00000154978	19	55471875	0.15789473684210525
HepG2	ENSG00000154978	19	55472017	0.05263157894736842
HepG2	ENSG00000154978	19	55472280	0.10526315789473684
HepG2	ENSG00000154978	19	55471995	0.05263157894736842
HepG2	ENSG00000116016	39	46380246	0.10256410256410256
HepG2	ENSG00000116016	39	46385853	0.15384615384615385
HepG2	ENSG00000116016	39	46384775	0.20512820512820512
HepG2	ENSG00000116016	39	46385975	0.05128205128205128
HepG2	ENSG00000116016	39	46385561	0.05128205128205128
HepG2	ENSG00000119689	43	74903373	0.023255813953488372
HepG2	ENSG00000111726	30	22046308	0.06666666666666667
HepG2	ENSG00000232533	33	143380405	0.09090909090909091
HepG2	ENSG00000232533	33	143379941	0.12121212121212122
HepG2	ENSG00000232533	33	143379993	0.24242424242424243
HepG2	ENSG00000232533	33	143380353	0.2727272727272727
HepG2	ENSG00000067334	45	93876952	0.1111111111111111
HepG2	ENSG00000067334	45	93876921	0.24444444444444444
HepG2	ENSG00000067334	45	93877700	0.4
HepG2	ENSG00000198168	38	22822682	0.02631578947368421
HepG2	ENSG00000203883	57	64048315	0.15789473684210525
HepG2	ENSG00000203883	57	64048605	0.43859649122807015
HepG2	ENSG00000203883	57	64048353	0.14035087719298245
HepG2	ENSG00000108784	44	42544180	0.06818181818181818
HepG2	ENSG00000108784	44	42544305	0.11363636363636363
HepG2	ENSG00000108784	44	42543976	0.06818181818181818
HepG2	ENSG00000108784	44	42543151	0.06818181818181818
HepG2	ENSG00000108784	44	42543403	0.09090909090909091
HepG2	ENSG00000108784	44	42543691	0.022727272727272728
HepG2	ENSG00000108784	44	42536264	0.022727272727272728
HepG2	ENSG00000128626	138	38932937	0.18840579710144928
HepG2	ENSG00000083457	59	3714805	0.11864406779661017
HepG2	ENSG00000170619	37	144850668	0.24324324324324326
HepG2	ENSG00000170619	37	144850965	0.08108108108108109
HepG2	ENSG00000170619	37	144850676	0.05405405405405406
HepG2	ENSG00000170619	37	144851214	0.05405405405405406
HepG2	ENSG00000170619	37	144851151	0.02702702702702703
HepG2	ENSG00000170619	37	144851323	0.05405405405405406
HepG2	ENSG00000168476	38	22138423	0.05263157894736842
HepG2	ENSG00000177674	36	11750281	0.25
HepG2	ENSG00000177674	36	11750523	0.2777777777777778
HepG2	ENSG00000175193	75	183829633	0.22666666666666666
HepG2	ENSG00000125912	19	3207859	0.42105263157894735
HepG2	ENSG00000125912	19	3207944	0.21052631578947367
HepG2	ENSG00000125912	19	3208089	0.15789473684210525
HepG2	ENSG00000125912	19	3209340	0.10526315789473684
HepG2	ENSG00000242114	67	30428838	0.22388059701492538
HepG2	ENSG00000242114	67	30428775	0.14925373134328357
HepG2	ENSG00000184281	54	2402737	0.14814814814814814
HepG2	ENSG00000184281	54	2403604	0.07407407407407407
HepG2	ENSG00000184281	54	2403120	0.07407407407407407
HepG2	ENSG00000109220	45	54010074	0.022222222222222223
HepG2	ENSG00000168710	27	110023581	0.1111111111111111
HepG2	ENSG00000130560	16	135933291	0.3125
HepG2	ENSG00000130560	16	135933330	0.0625
HepG2	ENSG00000162980	16	151803229	0.4375
HepG2	ENSG00000162980	16	151803312	0.0625
HepG2	ENSG00000162980	16	151828147	0.125
HepG2	ENSG00000138074	35	27207568	0.17142857142857143
HepG2	ENSG00000138074	35	27200050	0.4857142857142857
HepG2	ENSG00000138074	35	27200307	0.08571428571428572
HepG2	ENSG00000138074	35	27199787	0.14285714285714285
HepG2	ENSG00000138074	35	27204894	0.05714285714285714
HepG2	ENSG00000171236	41	4537595	0.04878048780487805
HepG2	ENSG00000171236	41	4538475	0.24390243902439024
HepG2	ENSG00000171236	41	4538187	0.1951219512195122
HepG2	ENSG00000171236	41	4538556	0.07317073170731707
HepG2	ENSG00000171236	41	4538859	0.12195121951219512
HepG2	ENSG00000171236	41	4538196	0.07317073170731707
HepG2	ENSG00000133606	54	140454212	0.3333333333333333
HepG2	ENSG00000133606	54	140454563	0.4444444444444444
HepG2	ENSG00000133606	54	140454581	0.12962962962962962
HepG2	ENSG00000111321	37	6391120	0.3783783783783784
HepG2	ENSG00000111321	37	6391369	0.35135135135135137
HepG2	ENSG00000106638	43	73569784	0.06976744186046512
HepG2	ENSG00000106638	43	73569812	0.2558139534883721
HepG2	ENSG00000101019	22	35303464	0.045454545454545456
HepG2	ENSG00000101019	22	35303941	0.13636363636363635
HepG2	ENSG00000101019	22	35303429	0.09090909090909091
HepG2	ENSG00000221821	39	42890376	0.05128205128205128
HepG2	ENSG00000221821	39	42890330	0.02564102564102564
HepG2	ENSG00000089737	41	94060297	0.14634146341463414
HepG2	ENSG00000109046	47	27312397	0.0851063829787234
HepG2	ENSG00000109046	47	27312646	0.02127659574468085
HepG2	ENSG00000215251	59	3146923	0.3898305084745763
HepG2	ENSG00000215251	59	3147151	0.3220338983050847
HepG2	ENSG00000215251	59	3148668	0.15254237288135594
HepG2	ENSG00000215251	59	3149111	0.2542372881355932
HepG2	ENSG00000215251	59	3148046	0.11864406779661017
HepG2	ENSG00000215251	59	3148181	0.06779661016949153
HepG2	ENSG00000174939	29	29901660	0.13793103448275862
HepG2	ENSG00000174939	29	29901671	0.10344827586206896
HepG2	ENSG00000183888	42	16006300	0.5
HepG2	ENSG00000183888	42	16006524	0.23809523809523808
HepG2	ENSG00000239305	24	86604675	0.25
HepG2	ENSG00000239305	24	86604522	0.4166666666666667
HepG2	ENSG00000239305	24	86604879	0.375
HepG2	ENSG00000239305	24	86605086	0.16666666666666666
HepG2	ENSG00000239305	24	86604817	0.08333333333333333
HepG2	ENSG00000144827	36	111993109	0.1388888888888889
HepG2	ENSG00000015479	21	139307453	0.19047619047619047
HepG2	ENSG00000015479	21	139307777	0.09523809523809523
HepG2	ENSG00000100124	34	37830933	0.17647058823529413
HepG2	ENSG00000100124	34	37831859	0.38235294117647056
HepG2	ENSG00000065054	34	2038073	0.14705882352941177
HepG2	ENSG00000065054	34	2037947	0.058823529411764705
HepG2	ENSG00000169139	114	48060952	0.13157894736842105
HepG2	ENSG00000140044	58	75469681	0.06896551724137931
HepG2	ENSG00000140044	58	75470123	0.08620689655172414
HepG2	ENSG00000136738	22	17714782	0.09090909090909091
HepG2	ENSG00000136738	22	17714663	0.22727272727272727
HepG2	ENSG00000103174	40	5025044	0.2
HepG2	ENSG00000103174	40	5025143	0.225
HepG2	ENSG00000103174	40	5025572	0.1
HepG2	ENSG00000103174	40	5025387	0.325
HepG2	ENSG00000103174	40	5025482	0.325
HepG2	ENSG00000113272	26	157739581	0.11538461538461539
HepG2	ENSG00000213339	51	10713182	0.09803921568627451
HepG2	ENSG00000117385	32	42746529	0.03125
HepG2	ENSG00000122545	22	35904633	0.22727272727272727
HepG2	ENSG00000122545	22	35904345	0.045454545454545456
HepG2	ENSG00000166900	54	59801088	0.37037037037037035
HepG2	ENSG00000166900	54	59801361	0.07407407407407407
HepG2	ENSG00000166900	54	59801097	0.07407407407407407
HepG2	ENSG00000166900	54	59800974	0.037037037037037035
HepG2	ENSG00000070404	36	683380	0.027777777777777776
HepG2	ENSG00000070404	36	681868	0.19444444444444445
HepG2	ENSG00000070404	36	682859	0.1111111111111111
HepG2	ENSG00000291057	73	18596847	0.0547945205479452
HepG2	ENSG00000291057	73	18597186	0.0136986301369863
HepG2	ENSG00000016864	17	52694665	0.17647058823529413
HepG2	ENSG00000016864	17	52694946	0.11764705882352941
HepG2	ENSG00000016864	17	52694968	0.17647058823529413
HepG2	ENSG00000016864	17	52694672	0.11764705882352941
HepG2	ENSG00000117528	17	94517463	0.11764705882352941
HepG2	ENSG00000126581	94	42810526	0.0851063829787234
HepG2	ENSG00000156990	61	9837876	0.08196721311475409
HepG2	ENSG00000151929	26	119676559	0.15384615384615385
HepG2	ENSG00000151929	26	119651414	0.15384615384615385
HepG2	ENSG00000151929	26	119676893	0.07692307692307693
HepG2	ENSG00000151929	26	119677356	0.23076923076923078
HepG2	ENSG00000151929	26	119677600	0.038461538461538464
HepG2	ENSG00000136877	51	127814007	0.09803921568627451
HepG2	ENSG00000198816	31	7519604	0.16129032258064516
HepG2	ENSG00000198816	31	7519457	0.06451612903225806
HepG2	ENSG00000174775	44	532357	0.022727272727272728
HepG2	ENSG00000139112	40	10221886	0.2
HepG2	ENSG00000166275	13	102864102	0.15384615384615385
HepG2	ENSG00000165782	78	20458167	0.10256410256410256
HepG2	ENSG00000111269	16	12642472	0.0625
HepG2	ENSG00000213563	29	144527285	0.13793103448275862
HepG2	ENSG00000213563	29	144527379	0.034482758620689655
HepG2	ENSG00000172780	26	129088714	0.038461538461538464
HepG2	ENSG00000172780	26	129091241	0.23076923076923078
HepG2	ENSG00000172780	26	129087766	0.038461538461538464
HepG2	ENSG00000172780	26	129088233	0.038461538461538464
HepG2	ENSG00000172780	26	129090403	0.038461538461538464
HepG2	ENSG00000172780	26	129090849	0.038461538461538464
HepG2	ENSG00000162377	30	52688053	0.03333333333333333
HepG2	ENSG00000162377	30	52687916	0.23333333333333334
HepG2	ENSG00000162377	30	52686911	0.06666666666666667
HepG2	ENSG00000162377	30	52687609	0.26666666666666666
HepG2	ENSG00000162377	30	52688009	0.13333333333333333
HepG2	ENSG00000162377	30	52687910	0.16666666666666666
HepG2	ENSG00000246089	31	6406252	0.12903225806451613
HepG2	ENSG00000246089	31	6405925	0.3870967741935484
HepG2	ENSG00000246089	31	6406095	0.06451612903225806
HepG2	ENSG00000246089	31	6405970	0.22580645161290322
HepG2	ENSG00000166946	38	43191504	0.10526315789473684
HepG2	ENSG00000196411	21	100803225	0.047619047619047616
HepG2	ENSG00000222041	45	87521375	0.26666666666666666
HepG2	ENSG00000042445	41	85343359	0.07317073170731707
HepG2	ENSG00000042445	41	85342418	0.0975609756097561
HepG2	ENSG00000165886	26	97570519	0.38461538461538464
HepG2	ENSG00000165886	26	97570535	0.11538461538461539
HepG2	ENSG00000196544	26	8189009	0.3076923076923077
HepG2	ENSG00000196544	26	8189227	0.11538461538461539
HepG2	ENSG00000184983	57	42086049	0.22807017543859648
HepG2	ENSG00000187954	26	144450292	0.38461538461538464
HepG2	ENSG00000187954	26	144450479	0.07692307692307693
HepG2	ENSG00000119787	33	38298306	0.18181818181818182
HepG2	ENSG00000119787	33	38343296	0.030303030303030304
HepG2	ENSG00000119787	33	38295975	0.24242424242424243
HepG2	ENSG00000023697	32	16036368	0.0625
HepG2	ENSG00000092330	33	24240215	0.030303030303030304
HepG2	ENSG00000092330	33	24240297	0.12121212121212122
HepG2	ENSG00000092330	33	24240307	0.24242424242424243
HepG2	ENSG00000092330	33	24240113	0.030303030303030304
HepG2	ENSG00000224051	9	1327914	0.2222222222222222
HepG2	ENSG00000224051	9	1328261	0.2222222222222222
HepG2	ENSG00000224051	9	1328561	0.3333333333333333
HepG2	ENSG00000130881	16	33205639	0.375
HepG2	ENSG00000130881	16	33204682	0.0625
HepG2	ENSG00000130881	16	33207296	0.125
HepG2	ENSG00000130881	16	33205486	0.1875
HepG2	ENSG00000130881	16	33205630	0.125
HepG2	ENSG00000219200	58	7014331	0.06896551724137931
HepG2	ENSG00000219200	58	7014409	0.25862068965517243
HepG2	ENSG00000214046	40	16646883	0.05
HepG2	ENSG00000126790	23	59483967	0.13043478260869565
HepG2	ENSG00000126790	23	59472911	0.34782608695652173
HepG2	ENSG00000234171	35	3561476	0.14285714285714285
HepG2	ENSG00000160087	43	1255302	0.18604651162790697
HepG2	ENSG00000160087	43	1254931	0.13953488372093023
HepG2	ENSG00000160087	43	1255133	0.20930232558139536
HepG2	ENSG00000138175	19	102685891	0.21052631578947367
HepG2	ENSG00000020426	52	60968367	0.09615384615384616
HepG2	ENSG00000115363	33	75493379	0.3939393939393939
HepG2	ENSG00000115363	33	75492918	0.12121212121212122
HepG2	ENSG00000030110	29	33573757	0.06896551724137931
HepG2	ENSG00000175745	10	93594184	0.4
HepG2	ENSG00000175745	10	93594251	0.2
HepG2	ENSG00000175745	10	93593906	0.5
HepG2	ENSG00000175745	10	93594035	0.4
HepG2	ENSG00000169251	24	161250924	0.041666666666666664
HepG2	ENSG00000100418	33	41601092	0.09090909090909091
HepG2	ENSG00000173653	86	66846366	0.19767441860465115
HepG2	ENSG00000173653	86	66845984	0.11627906976744186
HepG2	ENSG00000173653	86	66846070	0.03488372093023256
HepG2	ENSG00000068745	38	48688517	0.4473684210526316
HepG2	ENSG00000068745	38	48693092	0.10526315789473684
HepG2	ENSG00000068745	38	48688310	0.13157894736842105
HepG2	ENSG00000068745	38	48688493	0.13157894736842105
HepG2	ENSG00000242612	27	412427	0.1111111111111111
HepG2	ENSG00000162413	34	6602543	0.058823529411764705
HepG2	ENSG00000162413	34	6593283	0.058823529411764705
HepG2	ENSG00000162413	34	6593550	0.11764705882352941
HepG2	ENSG00000162413	34	6593411	0.14705882352941177
HepG2	ENSG00000162413	34	6593432	0.17647058823529413
HepG2	ENSG00000162413	34	6601928	0.17647058823529413
HepG2	ENSG00000162413	34	6593384	0.058823529411764705
HepG2	ENSG00000162413	34	6602390	0.029411764705882353
HepG2	ENSG00000179950	64	143816627	0.15625
HepG2	ENSG00000179950	64	143816500	0.125
HepG2	ENSG00000214022	76	150372338	0.11842105263157894
HepG2	ENSG00000214022	76	150373732	0.2631578947368421
HepG2	ENSG00000214022	76	150372912	0.25
HepG2	ENSG00000214022	76	150373809	0.05263157894736842
HepG2	ENSG00000076554	11	80037860	0.18181818181818182
HepG2	ENSG00000154640	45	17593855	0.044444444444444446
HepG2	ENSG00000179163	51	23845546	0.1568627450980392
HepG2	ENSG00000179163	51	23845741	0.27450980392156865
HepG2	ENSG00000100266	50	42871196	0.22
HepG2	ENSG00000100266	50	42869927	0.08
HepG2	ENSG00000100266	50	42871409	0.02
HepG2	ENSG00000112658	6	43179323	0.6666666666666666
HepG2	ENSG00000069956	56	52046801	0.14285714285714285
HepG2	ENSG00000069956	56	52046525	0.25
HepG2	ENSG00000162928	83	61048530	0.21686746987951808
HepG2	ENSG00000162928	83	61031885	0.12048192771084337
HepG2	ENSG00000162928	83	61048979	0.0963855421686747
HepG2	ENSG00000162928	83	61018431	0.13253012048192772
HepG2	ENSG00000162928	83	61018515	0.08433734939759036
HepG2	ENSG00000162928	83	61018589	0.012048192771084338
HepG2	ENSG00000105928	59	24699056	0.1016949152542373
HepG2	ENSG00000105928	59	24699099	0.2542372881355932
HepG2	ENSG00000112130	21	37390883	0.23809523809523808
HepG2	ENSG00000112130	21	37381241	0.047619047619047616
HepG2	ENSG00000112130	21	37390999	0.047619047619047616
HepG2	ENSG00000112130	21	37390786	0.047619047619047616
HepG2	ENSG00000112130	21	37381274	0.09523809523809523
