Sample	GeneID	IsoformID	Coverage	m6A_Site	ModFreq
HepG2	ENSG00000103423	ENST00000262375_0	7	4455725	0.14285714285714285
HepG2	ENSG00000133028	ENST00000255390_0	29	10680733	0.3793103448275862
HepG2	ENSG00000133028	ENST00000255390_0	29	10680840	0.06896551724137931
HepG2	ENSG00000134962	ENST00000257408_0	15	39407267	0.13333333333333333
HepG2	ENSG00000134962	ENST00000257408_0	15	39446960	0.26666666666666666
HepG2	ENSG00000134962	ENST00000257408_0	15	39447068	0.26666666666666666
HepG2	ENSG00000134962	ENST00000257408_0	15	39407220	0.06666666666666667
HepG2	ENSG00000134962	ENST00000257408_0	15	39447377	0.26666666666666666
HepG2	ENSG00000134962	ENST00000257408_0	15	39434509	0.13333333333333333
HepG2	ENSG00000134962	ENST00000257408_0	15	39434551	0.13333333333333333
HepG2	ENSG00000174173	ENST00000309922_0	24	101565387	0.25
HepG2	ENSG00000174173	ENST00000309922_0	24	101565988	0.16666666666666666
HepG2	ENSG00000174173	ENST00000309922_0	24	101565581	0.25
HepG2	ENSG00000174173	ENST00000309922_0	24	101565344	0.125
HepG2	ENSG00000174173	ENST00000309922_0	24	101565972	0.125
HepG2	ENSG00000166197	ENST00000605788_0	26	102162398	0.38461538461538464
HepG2	ENSG00000119414	ENST00000373547_0	20	125149231	0.3
HepG2	ENSG00000119414	ENST00000373547_0	20	125149453	0.3
HepG2	ENSG00000221914	ENST00000380737_0	6	26370686	0.3333333333333333
HepG2	ENSG00000221914	ENST00000380737_0	6	26370895	0.5
HepG2	ENSG00000106609	ENST00000341567_0	26	66955764	0.6153846153846154
HepG2	ENSG00000106609	ENST00000341567_0	26	66955551	0.38461538461538464
HepG2	ENSG00000106609	ENST00000341567_0	26	66955772	0.07692307692307693
HepG2	ENSG00000106609	ENST00000341567_0	26	66955647	0.11538461538461539
HepG2	ENSG00000106609	ENST00000341567_0	26	66945013	0.0
HepG2	ENSG00000106609	ENST00000341567_1	8	66958003	0.25
HepG2	ENSG00000106609	ENST00000341567_1	8	66958181	0.125
HepG2	ENSG00000106609	ENST00000341567_1	8	66945013	0.125
HepG2	ENSG00000106609	ENST00000341567_1	8	66955764	0.5
HepG2	ENSG00000106609	ENST00000341567_1	8	66955551	0.25
HepG2	ENSG00000106609	ENST00000341567_1	8	66955772	0.0
HepG2	ENSG00000106609	ENST00000341567_1	8	66955647	0.0
HepG2	ENSG00000173327	ENST00000309100_0	11	65598355	0.8181818181818182
HepG2	ENSG00000173327	ENST00000309100_0	11	65598394	0.2727272727272727
HepG2	ENSG00000173327	ENST00000309100_0	11	65598412	0.09090909090909091
HepG2	ENSG00000173327	ENST00000309100_0	11	65614056	0.18181818181818182
HepG2	ENSG00000173327	ENST00000309100_0	11	65598184	0.09090909090909091
HepG2	ENSG00000104976	ENST00000221573_0	21	7922973	0.14285714285714285
HepG2	ENSG00000104976	ENST00000221573_0	21	7922276	0.09523809523809523
HepG2	ENSG00000171720	ENST00000305264_0	43	141621121	0.09302325581395349
HepG2	ENSG00000167985	ENST00000301761_0	43	61445995	0.23255813953488372
HepG2	ENSG00000167985	ENST00000301761_0	43	61446206	0.16279069767441862
HepG2	ENSG00000167985	ENST00000301761_0	43	61446026	0.06976744186046512
HepG2	ENSG00000116005	ENST00000433351_0	18	70280690	0.2222222222222222
HepG2	ENSG00000106804	ENST00000223642_0	42	120952699	0.6190476190476191
HepG2	ENSG00000106804	ENST00000223642_0	42	120952505	0.07142857142857142
HepG2	ENSG00000172057	ENST00000579695_0	8	39922297	0.125
HepG2	ENSG00000172057	ENST00000579695_0	8	39922455	0.125
HepG2	ENSG00000172057	ENST00000304046_0	14	39922455	0.14285714285714285
HepG2	ENSG00000172057	ENST00000304046_0	14	39922297	0.0
HepG2	ENSG00000197142	ENST00000354655_0	14	112427320	0.07142857142857142
HepG2	ENSG00000197142	ENST00000356116_0	10	112427320	0.2
HepG2	ENSG00000168872	ENST00000302243_0	36	70366145	0.08333333333333333
HepG2	ENSG00000168872	ENST00000302243_0	36	70372131	0.3611111111111111
HepG2	ENSG00000168872	ENST00000302243_0	36	70372277	0.16666666666666666
HepG2	ENSG00000168872	ENST00000302243_0	36	70372903	0.08333333333333333
HepG2	ENSG00000168872	ENST00000302243_0	36	70372457	0.2222222222222222
HepG2	ENSG00000168872	ENST00000302243_0	36	70372516	0.3888888888888889
HepG2	ENSG00000158828	ENST00000321556_1	19	20650928	0.5263157894736842
HepG2	ENSG00000132612	ENST00000254950_0	15	69324290	0.2
HepG2	ENSG00000129055	ENST00000510994_0	11	134485798	0.18181818181818182
HepG2	ENSG00000168906	ENST00000306434_0	16	85543704	0.125
HepG2	ENSG00000069011	ENST00000265340_0	6	135028307	0.6666666666666666
HepG2	ENSG00000069011	ENST00000265340_0	6	135028348	0.16666666666666666
HepG2	ENSG00000069011	ENST00000265340_0	6	135028666	0.16666666666666666
HepG2	ENSG00000005187	ENST00000614721_0	12	20680306	0.16666666666666666
HepG2	ENSG00000138107	ENST00000369905_0	22	102480396	0.09090909090909091
HepG2	ENSG00000138107	ENST00000369905_0	22	102480390	0.09090909090909091
HepG2	ENSG00000138107	ENST00000369905_0	22	102480311	0.045454545454545456
HepG2	ENSG00000137947	ENST00000370500_0	40	88857385	0.075
HepG2	ENSG00000137947	ENST00000370500_0	40	88857295	0.025
HepG2	ENSG00000178307	ENST00000317635_0	38	21198396	0.5
HepG2	ENSG00000177426	ENST00000343820_0	15	3457858	0.13333333333333333
HepG2	ENSG00000177426	ENST00000343820_0	15	3457706	0.06666666666666667
HepG2	ENSG00000177426	ENST00000343820_0	15	3457774	0.13333333333333333
HepG2	ENSG00000177426	ENST00000343820_0	15	3457790	0.06666666666666667
HepG2	ENSG00000082781	ENST00000296181_0	6	124763627	0.16666666666666666
HepG2	ENSG00000082781	ENST00000296181_0	6	124763672	0.16666666666666666
HepG2	ENSG00000082781	ENST00000296181_0	6	124796501	0.16666666666666666
HepG2	ENSG00000082781	ENST00000296181_0	6	124763574	0.3333333333333333
HepG2	ENSG00000082781	ENST00000296181_0	6	124763264	0.16666666666666666
HepG2	ENSG00000082781	ENST00000296181_1	3	124763574	0.3333333333333333
HepG2	ENSG00000082781	ENST00000296181_1	3	124763627	0.3333333333333333
HepG2	ENSG00000082781	ENST00000296181_1	3	124763672	0.0
HepG2	ENSG00000082781	ENST00000296181_1	3	124796501	0.0
HepG2	ENSG00000082781	ENST00000296181_1	3	124763264	0.0
HepG2	ENSG00000090432	ENST00000264198_0	10	20500232	0.6
HepG2	ENSG00000090432	ENST00000264198_0	10	20501289	0.6
HepG2	ENSG00000090432	ENST00000264198_0	10	20500309	0.2
HepG2	ENSG00000090432	ENST00000264198_0	10	20500297	0.1
HepG2	ENSG00000090432	ENST00000264198_0	10	20500496	0.1
HepG2	ENSG00000090432	ENST00000264198_0	10	20501075	0.1
HepG2	ENSG00000168282	ENST00000305386_0	5	49622308	0.4
HepG2	ENSG00000168282	ENST00000305386_0	5	49622313	0.4
HepG2	ENSG00000168282	ENST00000305386_0	5	49622068	0.4
HepG2	ENSG00000168282	ENST00000305386_0	5	49622145	0.2
HepG2	ENSG00000168282	ENST00000305386_0	5	49621675	0.4
HepG2	ENSG00000168282	ENST00000305386_0	5	49622398	0.6
HepG2	ENSG00000123297	ENST00000652027_0	23	57796446	0.43478260869565216
HepG2	ENSG00000123297	ENST00000652027_0	23	57796631	0.08695652173913043
HepG2	ENSG00000123297	ENST00000652027_0	23	57796593	0.34782608695652173
HepG2	ENSG00000123297	ENST00000652027_0	23	57796531	0.08695652173913043
HepG2	ENSG00000004487	ENST00000356634_0	15	23083586	0.13333333333333333
HepG2	ENSG00000157191	ENST00000337132_0	37	16459162	0.7027027027027027
HepG2	ENSG00000157191	ENST00000337132_0	37	16459170	0.32432432432432434
HepG2	ENSG00000181274	ENST00000371019_0	5	97333280	0.4
HepG2	ENSG00000147364	ENST00000350302_0	31	468952	0.16129032258064516
HepG2	ENSG00000071626	ENST00000233078_0	16	1435070	0.625
HepG2	ENSG00000257702	ENST00000603175_0	9	74502875	0.2222222222222222
HepG2	ENSG00000257702	ENST00000603175_0	9	74503546	0.1111111111111111
HepG2	ENSG00000257702	ENST00000603175_0	9	74504570	0.4444444444444444
HepG2	ENSG00000257702	ENST00000603175_0	9	74503245	0.2222222222222222
HepG2	ENSG00000257702	ENST00000603175_0	9	74504212	0.1111111111111111
HepG2	ENSG00000257702	ENST00000603175_0	9	74504381	0.1111111111111111
HepG2	ENSG00000224389	ENST00000435363_0	35	32035153	0.17142857142857143
HepG2	ENSG00000224389	ENST00000435363_0	35	32035372	0.11428571428571428
HepG2	ENSG00000224389	ENST00000468237_0	7	32035153	0.14285714285714285
HepG2	ENSG00000224389	ENST00000468237_0	7	32035372	0.14285714285714285
HepG2	ENSG00000170266	ENST00000307363_0	40	32997055	0.075
HepG2	ENSG00000170266	ENST00000307363_0	40	32997099	0.525
HepG2	ENSG00000149809	ENST00000279263_0	35	65116136	0.22857142857142856
HepG2	ENSG00000167461	ENST00000300935_0	19	16133390	0.5263157894736842
HepG2	ENSG00000167461	ENST00000300935_0	19	16132839	0.3157894736842105
HepG2	ENSG00000167461	ENST00000300935_1	24	16133390	0.375
HepG2	ENSG00000167461	ENST00000300935_1	24	16132839	0.2916666666666667
HepG2	ENSG00000105355	ENST00000221957_0	30	4838501	0.06666666666666667
HepG2	ENSG00000105355	ENST00000221957_0	30	4839177	0.36666666666666664
HepG2	ENSG00000205808	ENST00000381883_0	3	4662902	0.3333333333333333
HepG2	ENSG00000205808	ENST00000381883_0	3	4662992	0.3333333333333333
HepG2	ENSG00000205808	ENST00000381883_0	3	4663202	0.3333333333333333
HepG2	ENSG00000171453	ENST00000642195_0	43	43521359	0.18604651162790697
HepG2	ENSG00000171453	ENST00000642195_0	43	43521296	0.18604651162790697
HepG2	ENSG00000171453	ENST00000642195_0	43	43521408	0.11627906976744186
HepG2	ENSG00000130958	ENST00000253270_0	40	96321002	0.15
HepG2	ENSG00000130958	ENST00000253270_0	40	96321219	0.1
HepG2	ENSG00000148335	ENST00000372483_0	28	129634091	0.03571428571428571
HepG2	ENSG00000104472	ENST00000220913_0	13	140515291	0.38461538461538464
HepG2	ENSG00000123136	ENST00000242776_0	36	14413039	0.25
HepG2	ENSG00000123136	ENST00000242776_0	36	14413078	0.19444444444444445
HepG2	ENSG00000152700	ENST00000402673_0	18	134606864	0.3888888888888889
HepG2	ENSG00000125378	ENST00000245451_0	21	53950657	0.14285714285714285
HepG2	ENSG00000125378	ENST00000245451_0	21	53950240	0.23809523809523808
HepG2	ENSG00000125378	ENST00000245451_0	21	53949911	0.42857142857142855
HepG2	ENSG00000125378	ENST00000245451_0	21	53950312	0.23809523809523808
HepG2	ENSG00000125378	ENST00000245451_0	21	53950650	0.19047619047619047
HepG2	ENSG00000125378	ENST00000245451_0	21	53952056	0.14285714285714285
HepG2	ENSG00000125378	ENST00000559087_0	18	53949911	0.2777777777777778
HepG2	ENSG00000125378	ENST00000559087_0	18	53950240	0.2222222222222222
HepG2	ENSG00000125378	ENST00000559087_0	18	53950650	0.2222222222222222
HepG2	ENSG00000125378	ENST00000559087_0	18	53952056	0.05555555555555555
HepG2	ENSG00000125378	ENST00000559087_0	18	53950657	0.16666666666666666
HepG2	ENSG00000125378	ENST00000559087_0	18	53950312	0.1111111111111111
HepG2	ENSG00000101052	ENST00000373030_0	21	43623979	0.0
HepG2	ENSG00000101052	ENST00000373039_0	15	43623979	0.06666666666666667
HepG2	ENSG00000130311	ENST00000359866_0	20	17319658	0.2
HepG2	ENSG00000130311	ENST00000359866_0	20	17320246	0.25
HepG2	ENSG00000073067	ENST00000308919_0	30	988933	0.1
HepG2	ENSG00000073067	ENST00000308919_0	30	988991	0.16666666666666666
HepG2	ENSG00000073067	ENST00000308919_0	30	989252	0.3
HepG2	ENSG00000073067	ENST00000308919_0	30	988910	0.3
HepG2	ENSG00000073067	ENST00000308919_0	30	989333	0.16666666666666666
HepG2	ENSG00000213337	ENST00000393537_0	13	96848122	0.23076923076923078
HepG2	ENSG00000051596	ENST00000265097_0	25	175959652	0.16
HepG2	ENSG00000051596	ENST00000265097_0	25	175959757	0.16
HepG2	ENSG00000166825	ENST00000300060_0	30	89806387	0.16666666666666666
HepG2	ENSG00000166825	ENST00000300060_0	30	89806127	0.23333333333333334
HepG2	ENSG00000166825	ENST00000300060_0	30	89785033	0.1
HepG2	ENSG00000198380	ENST00000361060_0	19	69325989	0.21052631578947367
HepG2	ENSG00000064726	ENST00000261721_0	15	83018097	0.2
HepG2	ENSG00000064726	ENST00000261721_0	15	83017367	0.13333333333333333
HepG2	ENSG00000137996	ENST00000370128_0	26	100291690	0.038461538461538464
HepG2	ENSG00000169016	ENST00000381525_0	14	11446157	0.5
HepG2	ENSG00000169016	ENST00000546212_0	3	11446157	0.6666666666666666
HepG2	ENSG00000165724	ENST00000298585_0	20	137582480	0.1
HepG2	ENSG00000167977	ENST00000301738_0	26	2708059	0.46153846153846156
HepG2	ENSG00000167977	ENST00000301738_0	26	2682790	0.15384615384615385
HepG2	ENSG00000167977	ENST00000301738_0	26	2707600	0.2692307692307692
HepG2	ENSG00000167977	ENST00000301738_0	26	2708329	0.15384615384615385
HepG2	ENSG00000167977	ENST00000301738_0	26	2708008	0.11538461538461539
HepG2	ENSG00000113048	ENST00000261413_0	30	72220851	0.4
HepG2	ENSG00000113048	ENST00000261413_0	30	72220670	0.1
HepG2	ENSG00000100129	ENST00000482600_0	16	37878035	0.0625
HepG2	ENSG00000138095	ENST00000260665_0	16	43888039	0.0625
HepG2	ENSG00000119782	ENST00000380991_0	19	24063569	0.10526315789473684
HepG2	ENSG00000119782	ENST00000380986_0	23	24063569	0.21739130434782608
HepG2	ENSG00000280211	ENST00000623557_0	2	30774874	0.5
HepG2	ENSG00000128185	ENST00000248879_0	25	20314540	0.28
HepG2	ENSG00000128185	ENST00000248879_0	25	20314741	0.04
HepG2	ENSG00000132254	ENST00000396777_0	25	6476742	0.24
HepG2	ENSG00000132254	ENST00000396777_0	25	6477079	0.2
HepG2	ENSG00000132254	ENST00000396777_0	25	6477042	0.12
HepG2	ENSG00000132254	ENST00000254584_0	8	6476742	0.125
HepG2	ENSG00000132254	ENST00000254584_0	8	6477042	0.375
HepG2	ENSG00000132254	ENST00000254584_0	8	6477079	0.0
HepG2	ENSG00000272888	ENST00000557682_0	24	92897951	0.20833333333333334
HepG2	ENSG00000272888	ENST00000557682_0	24	92897938	0.375
HepG2	ENSG00000272888	ENST00000557682_0	24	92897915	0.20833333333333334
HepG2	ENSG00000166200	ENST00000388901_0	30	49128000	0.4
HepG2	ENSG00000166200	ENST00000299259_0	16	49128000	0.375
HepG2	ENSG00000091542	ENST00000399138_0	7	18209820	0.2857142857142857
HepG2	ENSG00000132792	ENST00000361383_0	19	37872040	0.21052631578947367
HepG2	ENSG00000100983	ENST00000651619_0	30	34928807	0.1
HepG2	ENSG00000116489	ENST00000263168_0	21	112670689	0.23809523809523808
HepG2	ENSG00000116489	ENST00000263168_1	33	112670689	0.09090909090909091
HepG2	ENSG00000011009	ENST00000374514_0	41	23795370	0.024390243902439025
HepG2	ENSG00000163866	ENST00000521580_0	26	34855757	0.07692307692307693
HepG2	ENSG00000159423	ENST00000375341_0	39	18871720	0.1794871794871795
HepG2	ENSG00000111711	ENST00000229314_0	5	21515726	0.0
HepG2	ENSG00000111711	ENST00000229314_1	13	21515726	0.07692307692307693
HepG2	ENSG00000140263	ENST00000267814_0	35	45073589	0.02857142857142857
HepG2	ENSG00000213523	ENST00000336283_0	30	140550614	0.2
HepG2	ENSG00000213523	ENST00000602775_0	4	140550614	0.25
HepG2	ENSG00000101266	ENST00000646561_0	26	483702	0.15384615384615385
HepG2	ENSG00000101266	ENST00000646561_0	26	483443	0.07692307692307693
HepG2	ENSG00000101266	ENST00000217244_0	4	483702	0.5
HepG2	ENSG00000101266	ENST00000217244_0	4	483443	0.0
HepG2	ENSG00000181789	ENST00000314797_0	21	129277679	0.047619047619047616
HepG2	ENSG00000119760	ENST00000337768_0	10	27661242	0.2
HepG2	ENSG00000119760	ENST00000337768_0	10	27657367	0.1
HepG2	ENSG00000128590	ENST00000249356_0	11	108572951	0.2727272727272727
HepG2	ENSG00000128590	ENST00000249356_0	11	108573294	0.45454545454545453
HepG2	ENSG00000128590	ENST00000249356_0	11	108573255	0.09090909090909091
HepG2	ENSG00000261236	ENST00000569669_0	21	144262184	0.2857142857142857
HepG2	ENSG00000142192	ENST00000357903_0	5	25891821	0.4
HepG2	ENSG00000142192	ENST00000357903_1	4	25891821	0.0
HepG2	ENSG00000142192	ENST00000346798_0	5	25891821	0.0
HepG2	ENSG00000142192	ENST00000346798_1	1	25891821	0.0
HepG2	ENSG00000182544	ENST00000329548_0	9	53252966	0.7777777777777778
HepG2	ENSG00000182544	ENST00000329548_0	9	53253212	0.3333333333333333
HepG2	ENSG00000182544	ENST00000329548_0	9	53253646	0.2222222222222222
HepG2	ENSG00000182544	ENST00000329548_0	9	53253659	0.3333333333333333
HepG2	ENSG00000182544	ENST00000329548_0	9	53254110	0.3333333333333333
HepG2	ENSG00000182544	ENST00000329548_0	9	53254219	0.3333333333333333
HepG2	ENSG00000182544	ENST00000329548_0	9	53254336	0.2222222222222222
HepG2	ENSG00000164543	ENST00000319357_0	23	43624903	0.21739130434782608
HepG2	ENSG00000164543	ENST00000319357_0	23	43624734	0.2608695652173913
HepG2	ENSG00000264575	ENST00000581067_0	8	5237410	0.125
HepG2	ENSG00000264575	ENST00000581067_0	8	5237127	0.125
HepG2	ENSG00000136261	ENST00000258761_0	26	16706292	0.07692307692307693
HepG2	ENSG00000260231	ENST00000566699_0	2	140179204	0.5
HepG2	ENSG00000260231	ENST00000566699_0	2	140179181	0.5
HepG2	ENSG00000090316	ENST00000303400_0	31	1339615	0.22580645161290322
HepG2	ENSG00000090316	ENST00000303400_0	31	1339443	0.1935483870967742
HepG2	ENSG00000090316	ENST00000303400_0	31	1339653	0.12903225806451613
HepG2	ENSG00000090316	ENST00000303400_0	31	1339540	0.06451612903225806
HepG2	ENSG00000090316	ENST00000303400_0	31	1339758	0.45161290322580644
HepG2	ENSG00000090316	ENST00000303400_0	31	1339655	0.06451612903225806
HepG2	ENSG00000103429	ENST00000562442_0	25	14650005	0.4
HepG2	ENSG00000103429	ENST00000562442_0	25	14650320	0.2
HepG2	ENSG00000103429	ENST00000562442_0	25	14644384	0.08
HepG2	ENSG00000103429	ENST00000261658_0	12	14667848	0.5
HepG2	ENSG00000103429	ENST00000261658_0	12	14667909	0.4166666666666667
HepG2	ENSG00000103429	ENST00000261658_0	12	14668010	0.3333333333333333
HepG2	ENSG00000103429	ENST00000261658_0	12	14668122	0.08333333333333333
HepG2	ENSG00000103429	ENST00000261658_0	12	14644384	0.16666666666666666
HepG2	ENSG00000103429	ENST00000261658_0	12	14664960	0.08333333333333333
HepG2	ENSG00000116212	ENST00000319223_0	13	53967920	0.46153846153846156
HepG2	ENSG00000116212	ENST00000319223_0	13	53952134	0.07692307692307693
HepG2	ENSG00000116212	ENST00000371370_0	21	53967920	0.38095238095238093
HepG2	ENSG00000116212	ENST00000371370_0	21	53952134	0.047619047619047616
HepG2	ENSG00000139055	ENST00000266397_0	31	14914412	0.0967741935483871
HepG2	ENSG00000158122	ENST00000375234_0	18	96641728	0.05555555555555555
HepG2	ENSG00000109501	ENST00000226760_0	18	6302578	0.16666666666666666
HepG2	ENSG00000109501	ENST00000226760_0	18	6303123	0.2777777777777778
HepG2	ENSG00000109501	ENST00000226760_0	18	6301069	0.3333333333333333
HepG2	ENSG00000198783	ENST00000361952_0	4	34962022	0.5
HepG2	ENSG00000198783	ENST00000361952_0	4	34962378	0.25
HepG2	ENSG00000236618	ENST00000425081_0	27	1517838	0.4074074074074074
HepG2	ENSG00000236618	ENST00000425081_0	27	1517963	0.14814814814814814
HepG2	ENSG00000236618	ENST00000425081_0	27	1518010	0.1111111111111111
HepG2	ENSG00000236618	ENST00000425081_0	27	1517978	0.25925925925925924
HepG2	ENSG00000153879	ENST00000284000_0	7	33381157	0.2857142857142857
HepG2	ENSG00000153879	ENST00000284000_0	7	33379709	0.14285714285714285
HepG2	ENSG00000226479	ENST00000426077_0	1	120221894	1.0
HepG2	ENSG00000226479	ENST00000426077_0	1	120221910	1.0
HepG2	ENSG00000226479	ENST00000426077_0	1	120222147	1.0
HepG2	ENSG00000226479	ENST00000426077_0	1	120222951	1.0
HepG2	ENSG00000131236	ENST00000372805_0	51	40071802	0.0784313725490196
HepG2	ENSG00000131236	ENST00000372805_0	51	40066302	0.0
HepG2	ENSG00000131236	ENST00000372792_0	21	40066302	0.09523809523809523
HepG2	ENSG00000131236	ENST00000372792_0	21	40071802	0.047619047619047616
HepG2	ENSG00000131236	ENST00000372797_0	10	40071802	0.2
HepG2	ENSG00000131236	ENST00000372797_0	10	40066302	0.0
HepG2	ENSG00000131236	ENST00000340450_0	7	40071802	0.42857142857142855
HepG2	ENSG00000131236	ENST00000340450_0	7	40066302	0.0
HepG2	ENSG00000215717	ENST00000338272_0	23	109094887	0.17391304347826086
HepG2	ENSG00000215717	ENST00000338272_0	23	109094685	0.17391304347826086
HepG2	ENSG00000215717	ENST00000338272_0	23	109094916	0.17391304347826086
HepG2	ENSG00000129968	ENST00000292577_0	25	1877113	0.2
HepG2	ENSG00000129968	ENST00000292577_0	25	1877154	0.16
HepG2	ENSG00000102996	ENST00000219271_0	9	58045235	0.2222222222222222
HepG2	ENSG00000170340	ENST00000301998_0	29	62222573	0.3103448275862069
HepG2	ENSG00000170340	ENST00000301998_0	29	62222864	0.1724137931034483
HepG2	ENSG00000170340	ENST00000301998_0	29	62223283	0.3103448275862069
HepG2	ENSG00000170340	ENST00000301998_0	29	62224213	0.10344827586206896
HepG2	ENSG00000170340	ENST00000301998_0	29	62223814	0.13793103448275862
HepG2	ENSG00000170340	ENST00000301998_0	29	62223060	0.20689655172413793
HepG2	ENSG00000169490	ENST00000456397_0	18	38990991	0.3888888888888889
HepG2	ENSG00000169490	ENST00000456397_0	18	38991422	0.3333333333333333
HepG2	ENSG00000169490	ENST00000456397_0	18	38991182	0.3333333333333333
HepG2	ENSG00000169490	ENST00000456397_0	18	38991464	0.05555555555555555
HepG2	ENSG00000171234	ENST00000305231_0	19	69096536	0.42105263157894735
HepG2	ENSG00000156471	ENST00000517309_0	38	96333952	0.3157894736842105
HepG2	ENSG00000102100	ENST00000376521_0	38	48904069	0.10526315789473684
HepG2	ENSG00000102100	ENST00000376521_0	38	48904588	0.10526315789473684
HepG2	ENSG00000102100	ENST00000376521_0	38	48904922	0.23684210526315788
HepG2	ENSG00000102100	ENST00000376521_0	38	48904947	0.2894736842105263
HepG2	ENSG00000101346	ENST00000375749_0	5	32234844	0.2
HepG2	ENSG00000101346	ENST00000375749_0	5	32234594	0.2
HepG2	ENSG00000198642	ENST00000359039_0	1	21331629	1.0
HepG2	ENSG00000242265	ENST00000482108_0	32	94664736	0.34375
HepG2	ENSG00000242265	ENST00000482108_0	32	94665839	0.75
HepG2	ENSG00000242265	ENST00000482108_0	32	94666621	0.6875
HepG2	ENSG00000242265	ENST00000482108_0	32	94666920	0.3125
HepG2	ENSG00000242265	ENST00000482108_0	32	94667061	0.34375
HepG2	ENSG00000242265	ENST00000482108_0	32	94668075	0.40625
HepG2	ENSG00000242265	ENST00000482108_0	32	94669046	0.3125
HepG2	ENSG00000242265	ENST00000482108_0	32	94665538	0.15625
HepG2	ENSG00000242265	ENST00000482108_0	32	94666396	0.5
HepG2	ENSG00000242265	ENST00000482108_0	32	94667144	0.53125
HepG2	ENSG00000242265	ENST00000482108_0	32	94668876	0.1875
HepG2	ENSG00000242265	ENST00000482108_0	32	94666127	0.125
HepG2	ENSG00000242265	ENST00000482108_0	32	94667283	0.46875
HepG2	ENSG00000242265	ENST00000482108_0	32	94666176	0.375
HepG2	ENSG00000242265	ENST00000482108_0	32	94666900	0.28125
HepG2	ENSG00000242265	ENST00000482108_0	32	94666412	0.1875
HepG2	ENSG00000242265	ENST00000482108_0	32	94666792	0.15625
HepG2	ENSG00000242265	ENST00000482108_0	32	94667075	0.0625
HepG2	ENSG00000205571	ENST00000626847_0	30	70077221	0.5
HepG2	ENSG00000205571	ENST00000626847_0	30	70077250	0.1
HepG2	ENSG00000205571	ENST00000380743_0	22	70077221	0.36363636363636365
HepG2	ENSG00000205571	ENST00000380743_0	22	70077250	0.045454545454545456
HepG2	ENSG00000002834	ENST00000318008_0	22	38919236	0.18181818181818182
HepG2	ENSG00000002834	ENST00000318008_0	22	38919772	0.09090909090909091
HepG2	ENSG00000166189	ENST00000299238_0	1	102066960	1.0
HepG2	ENSG00000166189	ENST00000299238_0	1	102067850	1.0
HepG2	ENSG00000166189	ENST00000299238_0	1	102067936	1.0
HepG2	ENSG00000140931	ENST00000567572_0	30	66613297	0.3
HepG2	ENSG00000140931	ENST00000567572_0	30	66612727	0.1
HepG2	ENSG00000196465	ENST00000695999_0	43	56155506	0.046511627906976744
HepG2	ENSG00000152147	ENST00000281950_0	33	38781928	0.21212121212121213
HepG2	ENSG00000152147	ENST00000281950_0	33	38781587	0.12121212121212122
HepG2	ENSG00000152147	ENST00000281950_0	33	38781764	0.36363636363636365
HepG2	ENSG00000152147	ENST00000281950_0	33	38781871	0.030303030303030304
HepG2	ENSG00000142627	ENST00000358432_0	29	16137992	0.10344827586206896
HepG2	ENSG00000142627	ENST00000358432_0	29	16125127	0.2413793103448276
HepG2	ENSG00000142627	ENST00000358432_0	29	16125254	0.1724137931034483
HepG2	ENSG00000142627	ENST00000358432_0	29	16148506	0.3448275862068966
HepG2	ENSG00000142627	ENST00000358432_0	29	16148849	0.3448275862068966
HepG2	ENSG00000142627	ENST00000358432_0	29	16124790	0.034482758620689655
HepG2	ENSG00000101457	ENST00000372622_0	28	45811271	0.5357142857142857
HepG2	ENSG00000153551	ENST00000334983_0	21	32454327	0.09523809523809523
HepG2	ENSG00000205250	ENST00000379378_0	45	67198322	0.4444444444444444
HepG2	ENSG00000205250	ENST00000379378_0	45	67198153	0.15555555555555556
HepG2	ENSG00000197324	ENST00000359591_0	2	22875976	1.0
HepG2	ENSG00000197324	ENST00000359591_0	2	22876003	0.5
HepG2	ENSG00000197324	ENST00000359591_0	2	22876243	1.0
HepG2	ENSG00000111859	ENST00000379446_0	12	11213500	0.4166666666666667
HepG2	ENSG00000111859	ENST00000379446_0	12	11190790	0.5
HepG2	ENSG00000111859	ENST00000379446_0	12	11191150	0.16666666666666666
HepG2	ENSG00000111859	ENST00000379446_0	12	11191048	0.16666666666666666
HepG2	ENSG00000111859	ENST00000379446_0	12	11185139	0.3333333333333333
HepG2	ENSG00000111859	ENST00000379446_0	12	11213623	0.08333333333333333
HepG2	ENSG00000111859	ENST00000379446_0	12	11190633	0.16666666666666666
HepG2	ENSG00000111859	ENST00000379446_0	12	11185355	0.16666666666666666
HepG2	ENSG00000111859	ENST00000379446_0	12	11213532	0.0
HepG2	ENSG00000111859	ENST00000379433_0	7	11213500	0.42857142857142855
HepG2	ENSG00000111859	ENST00000379433_0	7	11213532	0.14285714285714285
HepG2	ENSG00000111859	ENST00000379433_0	7	11213623	0.0
HepG2	ENSG00000125863	ENST00000347364_0	19	10405341	0.7894736842105263
HepG2	ENSG00000125863	ENST00000347364_0	19	10413087	0.21052631578947367
HepG2	ENSG00000125863	ENST00000347364_0	19	10405535	0.15789473684210525
HepG2	ENSG00000136270	ENST00000258770_0	27	45109126	0.37037037037037035
HepG2	ENSG00000136270	ENST00000258770_0	27	45100306	0.1111111111111111
HepG2	ENSG00000182831	ENST00000327827_0	1	9103162	1.0
HepG2	ENSG00000182831	ENST00000327827_0	1	9116768	1.0
