Transcript	Site A	Site B	Transcript_counts	Counts_A	FreqA	Counts_B	FreqB	Counts_AB	obs_FreqAB	exp_FreqAB	SdFromExpected
ENST00000249014_0	37566480	37568114	462	62	0.1341991341991342	41	0.08874458874458875	12	0.025974025974025976	0.011909446974382041	2.786785572470294
ENST00000249014_0	37566480	37568314	462	62	0.1341991341991342	61	0.13203463203463203	13	0.02813852813852814	0.017718933303348887	1.697599139006377
ENST00000249014_0	37566480	37568240	462	62	0.1341991341991342	34	0.0735930735930736	4	0.008658008658008658	0.009876126759243644	-0.2647721432239843
ENST00000249014_0	37566480	37568496	462	62	0.1341991341991342	79	0.170995670995671	17	0.0367965367965368	0.022947470999419056	1.9879941173662503
ENST00000249014_0	37568114	37568314	462	41	0.08874458874458875	61	0.13203463203463203	7	0.015151515151515152	0.011717359119956524	0.6859390971220581
ENST00000249014_0	37568114	37568240	462	41	0.08874458874458875	34	0.0735930735930736	2	0.004329004329004329	0.006530987050467571	-0.587581779873444
ENST00000249014_0	37568114	37568496	462	41	0.08874458874458875	79	0.170995670995671	9	0.01948051948051948	0.015174940499615826	0.7570237488627539
ENST00000249014_0	37568314	37568240	462	61	0.13203463203463203	34	0.0735930735930736	5	0.010822510822510822	0.009716834392159068	0.24227407327417383
ENST00000249014_0	37568314	37568496	462	61	0.13203463203463203	79	0.170995670995671	14	0.030303030303030304	0.02257735049942842	1.1178409250221246
ENST00000249014_0	37568240	37568496	462	34	0.0735930735930736	79	0.170995670995671	8	0.017316017316017316	0.012584096999681417	0.9124253085028722
ENST00000331334_1	95544174	95544310	460	252	0.5478260869565217	125	0.2717391304347826	73	0.15869565217391304	0.1488657844990548	0.5922841592355576
ENST00000331334_1	95544174	95544049	460	252	0.5478260869565217	46	0.1	20	0.043478260869565216	0.05478260869565217	-1.0654601754337776
ENST00000331334_1	95544310	95544049	460	125	0.2717391304347826	46	0.1	10	0.021739130434782608	0.02717391304347826	-0.7169145558899801
ENST00000244061_1	49953044	49953720	457	26	0.05689277899343545	130	0.2844638949671772	5	0.010940919037199124	0.016183941507979447	-0.8882612475913172
ENST00000429360_0	37029336	37024760	450	50	0.1111111111111111	40	0.08888888888888889	4	0.008888888888888889	0.009876543209876543	-0.2118673654639347
ENST00000358154_0	21655732	21617916	449	119	0.2650334075723831	54	0.12026726057906459	10	0.022271714922048998	0.03187484189066522	-1.1583667123786983
ENST00000358154_0	21655732	21655521	449	119	0.2650334075723831	44	0.09799554565701558	14	0.031180400890868598	0.025972093392393886	0.6938739923821421
ENST00000358154_0	21655732	21655797	449	119	0.2650334075723831	24	0.053452115812917596	10	0.022271714922048998	0.014166596395851211	1.453275711821545
ENST00000358154_0	21617916	21655521	449	54	0.12026726057906459	44	0.09799554565701558	6	0.013363028953229399	0.011785655825119914	0.30970994750078173
ENST00000358154_0	21617916	21655797	449	54	0.12026726057906459	24	0.053452115812917596	2	0.004454342984409799	0.006428539540974499	-0.523429079674625
ENST00000358154_0	21655521	21655797	449	44	0.09799554565701558	24	0.053452115812917596	2	0.004454342984409799	0.005238069255608851	-0.23006066937315858
ENST00000580018_0	46003240	46003474	446	23	0.0515695067264574	69	0.1547085201793722	1	0.002242152466367713	0.007978242072030406	-1.3616614831060836
ENST00000580018_0	46003345	46003474	446	25	0.05605381165919283	69	0.1547085201793722	6	0.013452914798206279	0.008672002252206962	1.0889547957749302
ENST00000280097_0	138014279	138013877	437	91	0.20823798627002288	24	0.05491990846681922	6	0.013729977116704805	0.011436411145264414	0.45092547334765
ENST00000268220_0	84669674	84669820	434	27	0.06221198156682028	42	0.0967741935483871	7	0.016129032258064516	0.006020514345176156	2.7222426969469735
ENST00000403490_0	75639260	75639417	428	101	0.23598130841121495	83	0.1939252336448598	25	0.05841121495327103	0.04576273036946458	1.2522072929214028
ENST00000403490_0	75639260	75639702	428	101	0.23598130841121495	99	0.23130841121495327	20	0.04672897196261682	0.05458446152502402	-0.7154005295449699
ENST00000403490_0	75639260	75639684	428	101	0.23598130841121495	65	0.15186915887850466	18	0.04205607476635514	0.035838282819460214	0.6920054783553813
ENST00000403490_0	75639417	75639702	428	83	0.1939252336448598	99	0.23130841121495327	19	0.04439252336448598	0.04485653768888112	-0.04637736757479068
ENST00000403490_0	75639417	75639684	428	83	0.1939252336448598	65	0.15186915887850466	16	0.037383177570093455	0.029451262118962353	0.9705978628239834
ENST00000403490_0	75639702	75639684	428	99	0.23130841121495327	65	0.15186915887850466	17	0.0397196261682243	0.03512861385273823	0.5158995178726759
ENST00000337288_0	96186654	96186842	423	29	0.06855791962174941	114	0.2695035460992908	10	0.02364066193853428	0.018476602451251614	0.7886785594819756
ENST00000337288_0	96186654	96208484	423	29	0.06855791962174941	32	0.07565011820330969	2	0.004728132387706856	0.005186414723158348	-0.13121963545057597
ENST00000337288_0	96186842	96208484	423	114	0.2695035460992908	32	0.07565011820330969	8	0.018912529550827423	0.02038797511862247	-0.2147233502090851
ENST00000361871_0	1938934	1938727	421	200	0.4750593824228028	99	0.23515439429928742	52	0.12351543942992874	0.11171230132982775	0.7687961737417267
ENST00000361871_0	1938934	1938759	421	200	0.4750593824228028	161	0.3824228028503563	80	0.19002375296912113	0.18167354054648754	0.44435434869849944
ENST00000361871_0	1938727	1938759	421	99	0.23515439429928742	161	0.3824228028503563	44	0.10451306413301663	0.08992840257051134	1.046046965340584
ENST00000292401_0	99971867	99967182	418	21	0.050239234449760764	80	0.19138755980861244	9	0.0215311004784689	0.00961516448799249	2.4965251900092134
ENST00000292401_0	99971867	99968340	418	21	0.050239234449760764	105	0.2511961722488038	5	0.011961722488038277	0.012619903390490144	-0.12054889068981782
ENST00000292401_0	99971867	99966818	418	21	0.050239234449760764	63	0.1507177033492823	5	0.011961722488038277	0.007571942034294087	1.0353275814011818
ENST00000292401_0	99967182	99968340	418	80	0.19138755980861244	105	0.2511961722488038	11	0.02631578947368421	0.04807582243996245	-2.0796159989114935
ENST00000292401_0	99967182	99966818	418	80	0.19138755980861244	63	0.1507177033492823	11	0.02631578947368421	0.028845493463977474	-0.3090115378175967
ENST00000292401_0	99968340	99966818	418	105	0.2511961722488038	63	0.1507177033492823	22	0.05263157894736842	0.03785971017147043	1.582398048994577
ENST00000316052_0	144080597	144080327	412	48	0.11650485436893204	84	0.20388349514563106	12	0.02912621359223301	0.02375341691017061	0.7161536425024403
ENST00000231512_0	133960009	133956268	412	26	0.06310679611650485	47	0.11407766990291263	2	0.0048543689320388345	0.0071990762560090495	-0.5629473444593099
ENST00000231512_0	133960009	133959705	412	26	0.06310679611650485	40	0.0970873786407767	4	0.009708737864077669	0.0061268734093694035	0.9316929895502959
ENST00000231512_0	133959694	133956268	412	27	0.06553398058252427	47	0.11407766990291263	1	0.0024271844660194173	0.007475963804317089	-1.1896819880876266
ENST00000231512_0	133959694	133959705	412	27	0.06553398058252427	40	0.0970873786407767	4	0.009708737864077669	0.0063625223866528415	0.854228128681128
ENST00000231512_0	133956268	133959705	412	47	0.11407766990291263	40	0.0970873786407767	3	0.007281553398058253	0.011075501932321614	-0.7358287746185906
ENST00000408965_0	47737189	47736982	411	25	0.06082725060827251	53	0.12895377128953772	8	0.019464720194647202	0.007843903363110567	2.6705545089818092
ENST00000408965_0	47737189	47737159	411	25	0.06082725060827251	55	0.13381995133819952	5	0.012165450121654502	0.008139899716435493	0.9082626234401502
ENST00000408965_0	47737189	47737289	411	25	0.06082725060827251	177	0.4306569343065693	13	0.031630170316301706	0.02619567726925604	0.6898096788143157
ENST00000408965_0	47736982	47737159	411	53	0.12895377128953772	55	0.13381995133819952	7	0.0170316301703163	0.017256587398843247	-0.03502058007870185
ENST00000408965_0	47736982	47737289	411	53	0.12895377128953772	177	0.4306569343065693	30	0.072992700729927	0.05553483581082281	1.5453836802766105
ENST00000408965_0	47736982	47737024	411	53	0.12895377128953772	22	0.0535279805352798	5	0.012165450121654502	0.006902634959537299	1.2886520234555945
ENST00000408965_0	47737159	47737289	411	55	0.13381995133819952	177	0.4306569343065693	28	0.0681265206812652	0.05763048999236329	0.9130808482621032
ENST00000408965_0	47737159	47737024	411	55	0.13381995133819952	22	0.0535279805352798	2	0.004866180048661801	0.007163111750463234	-0.5521780988412015
ENST00000408965_0	47737289	47737024	411	177	0.4306569343065693	22	0.0535279805352798	9	0.021897810218978103	0.023052195996945316	-0.15594808507744468
ENST00000373537_0	37517753	37517836	410	77	0.1878048780487805	37	0.09024390243902439	7	0.01707317073170732	0.01694824509220702	0.019597151513663168
ENST00000373537_0	37517753	37517494	410	77	0.1878048780487805	91	0.22195121951219512	19	0.046341463414634146	0.04168352171326591	0.4718992607363108
ENST00000373537_0	37517753	37517524	410	77	0.1878048780487805	124	0.3024390243902439	22	0.05365853658536585	0.0567995240928019	-0.274779154835812
ENST00000373537_0	37517753	37517664	410	77	0.1878048780487805	132	0.32195121951219513	36	0.08780487804878048	0.060464009518143964	2.3227317310152
ENST00000373537_0	37517836	37517494	410	37	0.09024390243902439	91	0.22195121951219512	8	0.01951219512195122	0.020029744199881024	-0.07479960750507114
ENST00000373537_0	37517836	37517524	410	37	0.09024390243902439	124	0.3024390243902439	15	0.036585365853658534	0.027293277810826886	1.1547459240108209
ENST00000373537_0	37517836	37517664	410	37	0.09024390243902439	132	0.32195121951219513	11	0.026829268292682926	0.029054134443783464	-0.2682219637495036
ENST00000373537_0	37517494	37517524	410	91	0.22195121951219512	124	0.3024390243902439	23	0.05609756097560976	0.06712671029149316	-0.8924315871313593
ENST00000373537_0	37517494	37517664	410	91	0.22195121951219512	132	0.32195121951219513	29	0.07073170731707316	0.07145746579417014	-0.0570504848032624
ENST00000373537_0	37517524	37517664	410	124	0.3024390243902439	132	0.32195121951219513	43	0.1048780487804878	0.09737061273051754	0.5127608796519052
ENST00000476993_0	1439249	1439282	409	41	0.10024449877750612	24	0.05867970660146699	2	0.004889975550122249	0.005882317776675175	-0.2624399736751128
ENST00000476993_0	1439249	1440081	409	41	0.10024449877750612	82	0.20048899755501223	12	0.029339853300733496	0.02009791907030685	1.3318571331966258
ENST00000476993_0	1439249	1439907	409	41	0.10024449877750612	33	0.08068459657701711	3	0.007334963325183374	0.008088186942928366	-0.1700683356539639
ENST00000476993_0	1439282	1440081	409	24	0.05867970660146699	82	0.20048899755501223	10	0.02444987775061125	0.01176463555335035	2.379254957449696
ENST00000476993_0	1440081	1439907	409	82	0.20048899755501223	33	0.08068459657701711	9	0.022004889975550123	0.016176373885856733	0.9343733469883047
ENST00000371989_0	133363445	133363633	408	116	0.28431372549019607	27	0.0661764705882353	10	0.024509803921568627	0.018814878892733564	0.8466265859746057
ENST00000371989_0	133363445	133362588	408	116	0.28431372549019607	35	0.0857843137254902	9	0.022058823529411766	0.02438965782391388	-0.3052111740725513
ENST00000371989_0	133363633	133362588	408	27	0.0661764705882353	35	0.0857843137254902	2	0.004901960784313725	0.0056769031141868515	-0.20834350239674376
ENST00000505459_0	112867800	112867793	406	175	0.43103448275862066	95	0.23399014778325122	46	0.11330049261083744	0.1008578223203669	0.8325448360635365
ENST00000505459_0	112867800	112867589	406	175	0.43103448275862066	34	0.08374384236453201	11	0.027093596059113302	0.03609648377781552	-0.9725134558848137
ENST00000505459_0	112867793	112867589	406	95	0.23399014778325122	34	0.08374384236453201	6	0.014778325123152709	0.01959523405081414	-0.7002506450952423
ENST00000311086_0	173608002	173607969	404	24	0.0594059405940594	167	0.41336633663366334	12	0.0297029702970297	0.024556416037643365	0.6683803429815314
ENST00000311086_0	173608002	173607980	404	24	0.0594059405940594	36	0.0891089108910891	3	0.007425742574257425	0.005293598666797373	0.5905874769121147
ENST00000311086_0	173607969	173607980	404	167	0.41336633663366334	36	0.0891089108910891	14	0.034653465346534656	0.03683462405646505	-0.23275520324214666
ENST00000317610_0	55050062	54972369	400	56	0.14	75	0.1875	12	0.03	0.026250000000000002	0.46910803766238035
ENST00000378863_0	6037266	6037154	397	121	0.3047858942065491	33	0.08312342569269521	6	0.015113350125944584	0.02533484762925975	-1.296053450203043
ENST00000251413_0	42615158	42615128	396	151	0.3813131313131313	17	0.04292929292929293	5	0.012626262626262626	0.016369503111927353	-0.5870317368905756
ENST00000251413_0	42615158	42615058	396	151	0.3813131313131313	21	0.05303030303030303	8	0.020202020202020204	0.020221150902969085	-0.0027046527298874375
ENST00000372638_0	40861314	40861432	395	77	0.1949367088607595	37	0.09367088607594937	8	0.020253164556962026	0.018259894247716714	0.2958811854801504
ENST00000372638_0	40861314	40862037	395	77	0.1949367088607595	28	0.07088607594936709	3	0.007594936708860759	0.01381829834962346	-1.0595411634154681
ENST00000372638_0	40861314	40861613	395	77	0.1949367088607595	35	0.08860759493670886	10	0.02531645569620253	0.017272872937029324	1.227013443577556
ENST00000372638_0	40861432	40862037	395	37	0.09367088607594937	28	0.07088607594936709	2	0.005063291139240506	0.0066399615446242595	-0.38583652644244715
ENST00000372638_0	40861432	40861613	395	37	0.09367088607594937	35	0.08860759493670886	8	0.020253164556962026	0.008299951930780324	2.6185160304599657
ENST00000372638_0	40862037	40861613	395	28	0.07088607594936709	35	0.08860759493670886	2	0.005063291139240506	0.006281044704374299	-0.3063445992245239
ENST00000358227_0	7798440	7798487	395	52	0.13164556962025317	28	0.07088607594936709	5	0.012658227848101266	0.00933183784649896	0.6875812411040212
ENST00000358227_0	7798440	7798469	395	52	0.13164556962025317	21	0.053164556962025315	5	0.012658227848101266	0.006998878384874219	1.3491988646534374
ENST00000613675_0	38322792	38322890	385	63	0.16363636363636364	41	0.10649350649350649	6	0.015584415584415584	0.01742621015348288	-0.2761769897545997
ENST00000329597_0	94590264	94587502	384	88	0.22916666666666666	166	0.4322916666666667	34	0.08854166666666667	0.09906684027777778	-0.6903740183768733
ENST00000329597_0	94590264	94587853	384	88	0.22916666666666666	133	0.3463541666666667	37	0.09635416666666667	0.07937282986111112	1.2310045604144082
ENST00000329597_0	94590264	94592778	384	88	0.22916666666666666	81	0.2109375	22	0.057291666666666664	0.04833984375	0.817868591017068
ENST00000329597_0	94590264	94587919	384	88	0.22916666666666666	100	0.2604166666666667	17	0.044270833333333336	0.05967881944444445	-1.274568759597663
ENST00000329597_0	94587502	94587853	384	166	0.4322916666666667	133	0.3463541666666667	57	0.1484375	0.1497260199652778	-0.07076665693692927
ENST00000329597_0	94587502	94592778	384	166	0.4322916666666667	81	0.2109375	32	0.08333333333333333	0.0911865234375	-0.53457545530393
ENST00000329597_0	94587502	94587919	384	166	0.4322916666666667	100	0.2604166666666667	44	0.11458333333333333	0.11257595486111112	0.12445331204996156
ENST00000329597_0	94587853	94592778	384	133	0.3463541666666667	81	0.2109375	25	0.06510416666666667	0.07305908203125	-0.5990154764633082
ENST00000329597_0	94587853	94587919	384	133	0.3463541666666667	100	0.2604166666666667	31	0.08072916666666667	0.09019639756944446	-0.6476198617022303
ENST00000329597_0	94592778	94587919	384	81	0.2109375	100	0.2604166666666667	22	0.057291666666666664	0.05493164062500001	0.2029735794752622
ENST00000374561_0	23558265	23559440	384	116	0.3020833333333333	25	0.06510416666666667	7	0.018229166666666668	0.019666883680555556	-0.2029011053561724
ENST00000037869_0	70297145	70296604	383	75	0.195822454308094	22	0.057441253263707574	7	0.018276762402088774	0.011248287192632033	1.3042885501069685
ENST00000370372_0	100275176	100275307	377	95	0.2519893899204244	176	0.46684350132625996	43	0.11405835543766578	0.1176396090875191	-0.2158270966087956
ENST00000370372_0	100275176	100275204	377	95	0.2519893899204244	245	0.649867374005305	68	0.18037135278514588	0.1637596831047851	0.87159537321362
ENST00000370372_0	100275307	100275204	377	176	0.46684350132625996	245	0.649867374005305	114	0.30238726790450926	0.3033863602783387	-0.04219707097586021
ENST00000303596_0	67844073	67843827	371	45	0.12129380053908356	144	0.3881401617250674	22	0.05929919137466307	0.04707899535748796	1.1112789392324574
ENST00000303596_0	67844073	67843686	371	45	0.12129380053908356	39	0.10512129380053908	2	0.005390835579514825	0.012750561242652989	-1.2634861404944633
ENST00000303596_0	67844073	67843972	371	45	0.12129380053908356	84	0.22641509433962265	11	0.029649595687331536	0.027462747291867977	0.2577392247987648
ENST00000303596_0	67844073	67843622	371	45	0.12129380053908356	147	0.39622641509433965	15	0.04043126684636118	0.048059807760768965	-0.6869618004643484
ENST00000303596_0	67844073	67843524	371	45	0.12129380053908356	151	0.40700808625336926	20	0.05390835579514825	0.04936755763181029	0.40373092452459214
ENST00000303596_0	67844073	67844002	371	45	0.12129380053908356	48	0.1293800539083558	9	0.02425876010781671	0.015692998452495988	1.3275004823261802
ENST00000303596_0	67843827	67843686	371	144	0.3881401617250674	39	0.10512129380053908	17	0.04582210242587601	0.040801795976489565	0.4887911843543469
ENST00000303596_0	67843827	67843972	371	144	0.3881401617250674	84	0.22641509433962265	31	0.08355795148247978	0.08788079133397753	-0.2940920745679474
ENST00000303596_0	67843827	67843622	371	144	0.3881401617250674	147	0.39622641509433965	55	0.14824797843665768	0.15379138483446067	-0.29597767099695427
ENST00000303596_0	67843827	67843524	371	144	0.3881401617250674	151	0.40700808625336926	57	0.15363881401617252	0.15797618442179293	-0.22906327677450844
ENST00000303596_0	67843827	67844002	371	144	0.3881401617250674	48	0.1293800539083558	17	0.04582210242587601	0.05021759504798716	-0.3876631275333649
ENST00000303596_0	67843686	67843972	371	39	0.10512129380053908	84	0.22641509433962265	9	0.02425876010781671	0.023801047652952247	0.0578378951305318
ENST00000303596_0	67843686	67843622	371	39	0.10512129380053908	147	0.39622641509433965	16	0.0431266846361186	0.04165183339266643	0.14218587470528998
ENST00000303596_0	67843686	67843524	371	39	0.10512129380053908	151	0.40700808625336926	15	0.04043126684636118	0.04278521661423558	-0.22404361916853377
ENST00000303596_0	67843686	67844002	371	39	0.10512129380053908	48	0.1293800539083558	5	0.013477088948787063	0.013600598658829855	-0.020539158405899885
ENST00000303596_0	67843972	67843622	371	84	0.22641509433962265	147	0.39622641509433965	35	0.09433962264150944	0.0897116411534354	0.3119354066307263
ENST00000303596_0	67843972	67843524	371	84	0.22641509433962265	151	0.40700808625336926	32	0.0862533692722372	0.09215277424604587	-0.39285706918138014
ENST00000303596_0	67843972	67844002	371	84	0.22641509433962265	48	0.1293800539083558	13	0.03504043126684636	0.029293597111325842	0.656425312860132
ENST00000303596_0	67843622	67843524	371	147	0.39622641509433965	151	0.40700808625336926	63	0.16981132075471697	0.16126735493058028	0.4474674535203596
ENST00000303596_0	67843622	67844002	371	147	0.39622641509433965	48	0.1293800539083558	18	0.04851752021563342	0.051263794944820223	-0.2398572344069415
ENST00000303596_0	67843524	67844002	371	151	0.40700808625336926	48	0.1293800539083558	22	0.05929919137466307	0.052658728140597647	0.5726600930502121
ENST00000393892_0	41968534	41968615	364	175	0.4807692307692308	118	0.3241758241758242	58	0.15934065934065933	0.15585376162299241	0.1834097466515507
ENST00000393892_0	41968534	41974756	364	175	0.4807692307692308	40	0.10989010989010989	15	0.04120879120879121	0.05283178360101437	-0.9913053519267359
ENST00000393892_0	41968615	41974756	364	118	0.3241758241758242	40	0.10989010989010989	12	0.03296703296703297	0.03562371694239826	-0.2734624571301911
ENST00000278422_0	57740677	57740895	363	53	0.14600550964187328	122	0.33608815426997246	17	0.046831955922865015	0.04907072224878386	-0.1974589138862363
ENST00000248975_0	31956970	31956704	358	105	0.29329608938547486	132	0.3687150837988827	42	0.11731843575418995	0.10814269217564995	0.5590317905161534
ENST00000248975_0	31956970	31956677	358	105	0.29329608938547486	75	0.20949720670391062	22	0.061452513966480445	0.06144471146343747	0.0006147567059548497
ENST00000248975_0	31956704	31956677	358	132	0.3687150837988827	75	0.20949720670391062	30	0.08379888268156424	0.07724478012546425	0.46449058998218956
ENST00000313368_0	141318964	141318710	357	34	0.09523809523809523	87	0.24369747899159663	9	0.025210084033613446	0.023209283713485393	0.2510765924625404
ENST00000313368_0	141318964	141320222	357	34	0.09523809523809523	26	0.07282913165266107	3	0.008403361344537815	0.006936107776443911	0.334035612258266
ENST00000313368_0	141318964	141319919	357	34	0.09523809523809523	36	0.10084033613445378	3	0.008403361344537815	0.009603841536614645	-0.23257452373574594
ENST00000313368_0	141318964	141320315	357	34	0.09523809523809523	114	0.31932773109243695	10	0.028011204481792718	0.030412164865946376	-0.2641811675600557
ENST00000313368_0	141318710	141320222	357	87	0.24369747899159663	26	0.07282913165266107	9	0.025210084033613446	0.017748275780900595	1.067797030257587
ENST00000313368_0	141318710	141319919	357	87	0.24369747899159663	36	0.10084033613445378	7	0.0196078431372549	0.024574535696631594	-0.6061242793282169
ENST00000313368_0	141318710	141320315	357	87	0.24369747899159663	114	0.31932773109243695	32	0.0896358543417367	0.07781936303933337	0.8334332299377545
ENST00000313368_0	141320222	141319919	357	26	0.07282913165266107	36	0.10084033613445378	6	0.01680672268907563	0.00734411411623473	2.093996321171511
ENST00000313368_0	141320222	141320315	357	26	0.07282913165266107	114	0.31932773109243695	11	0.03081232492997199	0.023256361368076642	0.9472460080251026
ENST00000313368_0	141319919	141320315	357	36	0.10084033613445378	114	0.31932773109243695	12	0.03361344537815126	0.03220111574041381	0.15116183748477213
ENST00000253794_0	42779172	42779182	356	23	0.06460674157303371	67	0.18820224719101122	5	0.014044943820224719	0.012159133947733871	0.3246594797076676
ENST00000253794_0	42779172	42779150	356	23	0.06460674157303371	39	0.10955056179775281	5	0.014044943820224719	0.007077704835248075	1.5681292359992884
ENST00000253794_0	42779182	42779150	356	67	0.18820224719101122	39	0.10955056179775281	10	0.028089887640449437	0.020617661911374825	0.9921541224797152
ENST00000334708_0	94448194	94446536	355	51	0.14366197183098592	29	0.08169014084507042	5	0.014084507042253521	0.01173576671295378	0.4109196490996374
ENST00000262395_0	28749870	28749495	354	89	0.2514124293785311	27	0.07627118644067797	6	0.01694915254237288	0.01917552427463373	-0.3054429035317543
ENST00000264832_0	10285967	10285249	351	132	0.37606837606837606	44	0.12535612535612536	18	0.05128205128205128	0.04714247449290185	0.365922681549851
ENST00000264832_0	10285967	10285529	351	132	0.37606837606837606	41	0.1168091168091168	14	0.039886039886039885	0.04392821486838581	-0.369531648694168
ENST00000264832_0	10285967	10286037	351	132	0.37606837606837606	104	0.2962962962962963	41	0.1168091168091168	0.11142766698322253	0.3204128622666761
ENST00000264832_0	10285967	10285610	351	132	0.37606837606837606	27	0.07692307692307693	11	0.03133903133903134	0.028928336620644313	0.269468746892463
ENST00000264832_0	10285249	10285529	351	44	0.12535612535612536	41	0.1168091168091168	11	0.03133903133903134	0.014642738289461936	2.6041476612087595
ENST00000264832_0	10285249	10286037	351	44	0.12535612535612536	104	0.2962962962962963	13	0.037037037037037035	0.03714255566107418	-0.010453597877897508
ENST00000264832_0	10285249	10285610	351	44	0.12535612535612536	27	0.07692307692307693	4	0.011396011396011397	0.009642778873548105	0.3361213013482793
ENST00000264832_0	10285529	10286037	351	41	0.1168091168091168	104	0.2962962962962963	17	0.04843304843304843	0.03461010868418275	1.4167757614735847
ENST00000264832_0	10285529	10285610	351	41	0.1168091168091168	27	0.07692307692307693	4	0.011396011396011397	0.00898531667762437	0.47861800922791764
ENST00000264832_0	10286037	10285610	351	104	0.2962962962962963	27	0.07692307692307693	7	0.019943019943019943	0.022792022792022793	-0.3576526973126915
ENST00000261758_0	80978833	80979008	345	57	0.16521739130434782	91	0.263768115942029	11	0.03188405797101449	0.04357908002520478	-1.06401323546432
ENST00000261758_0	80978833	80979409	345	57	0.16521739130434782	116	0.336231884057971	22	0.06376811594202898	0.0555513547574039	0.6663059796930619
ENST00000261758_0	80979008	80979409	345	91	0.263768115942029	116	0.336231884057971	36	0.10434782608695652	0.08868725057760973	1.0231821302143274
ENST00000304863_1	29207538	29207783	343	54	0.15743440233236153	87	0.2536443148688047	14	0.04081632653061224	0.03993234111637158	0.08361397167543931
ENST00000304863_1	29207538	29207494	343	54	0.15743440233236153	38	0.11078717201166181	6	0.01749271137026239	0.01744171221174851	0.007215000250783614
ENST00000304863_1	29207538	29207544	343	54	0.15743440233236153	58	0.16909620991253643	6	0.01749271137026239	0.02662156074424772	-1.0502809384507055
ENST00000304863_1	29207783	29207494	343	87	0.2536443148688047	38	0.11078717201166181	14	0.04081632653061224	0.028100536341150374	1.4250248496528444
ENST00000304863_1	29207783	29207544	343	87	0.2536443148688047	58	0.16909620991253643	22	0.0641399416909621	0.04289029231017688	1.9423990857073041
ENST00000304863_1	29207494	29207544	343	38	0.11078717201166181	58	0.16909620991253643	12	0.03498542274052478	0.018733690894100246	2.21994180045962
ENST00000379440_0	4700266	4700695	341	20	0.05865102639296188	54	0.15835777126099707	3	0.008797653958944282	0.00928784582175936	-0.09436523872755027
ENST00000379440_0	4700266	4700254	341	20	0.05865102639296188	110	0.3225806451612903	10	0.02932551319648094	0.01891968593321351	1.410407340817919
ENST00000379440_0	4700695	4700254	341	54	0.15835777126099707	110	0.3225806451612903	20	0.05865102639296188	0.05108315201967647	0.6347433818086047
ENST00000243253_0	128069752	128070169	337	113	0.3353115727002967	152	0.45103857566765576	50	0.14836795252225518	0.15123845415562343	-0.14707836262417767
ENST00000243253_0	128069752	128071181	337	113	0.3353115727002967	34	0.10089020771513353	12	0.03560830860534125	0.03382965421902103	0.1806054646817925
ENST00000243253_0	128069752	128070117	337	113	0.3353115727002967	22	0.06528189910979229	8	0.02373887240356083	0.021889776259366552	0.23198498843037962
ENST00000243253_0	128069752	128070623	337	113	0.3353115727002967	93	0.27596439169139464	36	0.10682492581602374	0.09253405418732223	0.9053316537501042
ENST00000243253_0	128070169	128071181	337	152	0.45103857566765576	34	0.10089020771513353	12	0.03560830860534125	0.045505375586647766	-0.8717729010044287
ENST00000243253_0	128070169	128070117	337	152	0.45103857566765576	22	0.06528189910979229	15	0.04451038575667656	0.029444654791360318	1.6360319164994577
ENST00000243253_0	128070169	128070623	337	152	0.45103857566765576	93	0.27596439169139464	40	0.11869436201780416	0.1244705861634777	-0.32121088220920807
ENST00000243253_0	128071181	128070117	337	34	0.10089020771513353	22	0.06528189910979229	3	0.008902077151335312	0.006586304361225335	0.525563174975127
ENST00000243253_0	128071181	128070623	337	34	0.10089020771513353	93	0.27596439169139464	9	0.026706231454005934	0.027842104799725275	-0.12674342043351713
ENST00000243253_0	128070117	128070623	337	22	0.06528189910979229	93	0.27596439169139464	5	0.01483679525222552	0.018015479576292827	-0.4387196795340432
ENST00000319074_0	23098077	23098461	337	176	0.5222551928783383	60	0.17804154302670624	37	0.10979228486646884	0.09298312039376944	1.062554791815321
ENST00000319074_0	23098077	23098255	337	176	0.5222551928783383	183	0.543026706231454	98	0.29080118694362017	0.28359851720099677	0.29334469352247455
ENST00000319074_0	23098461	23098255	337	60	0.17804154302670624	183	0.543026706231454	38	0.11275964391691394	0.09668131268215799	0.9987669329043316
ENST00000274849_0	26598638	26598454	336	17	0.050595238095238096	80	0.23809523809523808	4	0.011904761904761904	0.012046485260770975	-0.023812918986729957
ENST00000324015_0	1754422	1754909	334	70	0.20958083832335328	75	0.2245508982035928	16	0.04790419161676647	0.04706156549177094	0.07271810397410222
ENST00000370508_0	99397442	99397361	333	58	0.17417417417417416	20	0.06006006006006006	6	0.018018018018018018	0.010460911361812262	1.3554279288056805
ENST00000370508_0	99397442	99397453	333	58	0.17417417417417416	40	0.12012012012012012	10	0.03003003003003003	0.020921822723624525	1.1613057576906534
ENST00000370508_0	99397361	99397453	333	20	0.06006006006006006	40	0.12012012012012012	1	0.003003003003003003	0.0072144216288360435	-0.9080756712721323
ENST00000217233_0	397332	396566	333	28	0.08408408408408409	43	0.12912912912912913	2	0.006006006006006006	0.010857704551398246	-0.8543140113715563
ENST00000217233_0	397332	396630	333	28	0.08408408408408409	131	0.3933933933933934	14	0.042042042042042045	0.033078123168213264	0.9146478355065181
ENST00000217233_0	397332	397083	333	28	0.08408408408408409	108	0.32432432432432434	17	0.05105105105105105	0.027270513757000247	2.664410148811003
